INDEX,Date,MAX,MIN,AW,RF,SSH
42971,24-07-1976,32.7,25.8,14,0.8,
42971,25-07-1976,31.8,23.5,12,55.8,5.6
42971,26-07-1976,31.9,25.2,9,5.6,3.7
42971,27-07-1976,32,25.8,9,0,2.2
42971,28-07-1976,30.9,25.4,16,0,3.4
42971,29-07-1976,32.6,26.5,15,0.5,5.7
42971,30-07-1976,32.7,26,9,0.1,5.9
42971,31-07-1976,33.2,26,8,3.3,5.8
42971,01-08-1976,33,24.8,16,30.5,1.8
42971,02-08-1976,29.6,24.6,18,42.2,6.1
42971,03-08-1976,30.9,26,18,1.4,2.8
42971,04-08-1976,30.8,26.6,28,0.5,0
42971,05-08-1976,28.6,26,22,2.6,5.3
42971,06-08-1976,31.8,26,10,0,9.6
42971,07-08-1976,34.2,25.6,8,1.3,8.2
42971,08-08-1976,34.6,26.1,8,0,6.6
42971,09-08-1976,33.5,24,9,13.3,0
42971,10-08-1976,30.5,25.4,8,0,4.1
42971,11-08-1976,32.3,25.5,12,0,2.6
42971,12-08-1976,31.4,25.4,16,0.7,0
42971,13-08-1976,29.5,23.2,15,68.2,3
42971,14-08-1976,30,26,13,0.6,2.6
42971,15-08-1976,30.6,24.5,16,0.3,4.8
42971,16-08-1976,32,25.1,14,0,1.7
42971,17-08-1976,30.8,26.6,10,1,1.8
42971,18-08-1976,30.6,24.4,9,0,7.3
42971,19-08-1976,32.4,25,5,1.5,7.4
42971,20-08-1976,32.2,25.8,,0,11.3
42971,21-08-1976,32.5,25.6,11,0,9.3
42971,22-08-1976,32.2,25.3,10,0,10.1
42971,23-08-1976,33.3,26.2,9,0,7.7
42971,24-08-1976,32.7,24.8,9,9.9,8.8
42971,26-08-1976,30.4,24.6,13,36.4,5.2
42971,27-08-1976,30.1,24.7,15,10.4,5.6
42971,28-08-1976,31.4,25.6,11,5.8,0.1
42971,29-08-1976,30,22.4,6,34.6,0
42971,30-08-1976,25.6,24.5,6,55.8,0.2
42971,31-08-1976,27.7,24.2,4,1.5,1.5
42971,01-09-1976,28.3,24.2,10,10.5,5.8
42971,02-09-1976,31.3,24.4,15,9,7
42971,03-09-1976,30.8,24.8,12,20.6,3.5
42971,04-09-1976,29.8,24.2,9,28,1.6
42971,05-09-1976,29.6,24.4,8,6,4.7
42971,06-09-1976,31.8,25,6,2.1,4.9
42971,07-09-1976,31.2,25,7,0.8,9.8
42971,08-09-1976,32.4,25.2,12,0,10.1
42971,09-09-1976,33,25.1,12,4.5,8.5
42971,10-09-1976,32.8,25.5,15,0,0.1
42971,11-09-1976,31.6,24.2,11,2.5,0
42971,12-09-1976,30.4,25.3,12,3,7.2
42971,13-09-1976,32.8,25.6,15,13.6,8.5
42971,14-09-1976,32.8,26.6,13,6.7,9.5
42971,15-09-1976,33.5,25.6,8,0,9.1
42971,16-09-1976,33.5,25.2,12,0.2,10.2
42971,17-09-1976,34,24.5,13,0,7.9
42971,18-09-1976,33.4,24.8,8,0,10
42971,19-09-1976,34,25.2,11,0,10.3
42971,21-09-1976,34.2,25.5,7,0.3,9.2
42971,22-09-1976,34.2,25,9,5.6,4.3
42971,23-09-1976,32.5,25.8,8,0,6.2
42971,24-09-1976,34,24.3,8,0,9.7
42971,25-09-1976,34.4,25.2,8,0,7.3
42971,26-09-1976,34,24.7,8,0,7.5
42971,27-09-1976,34.2,21.4,6,23.8,9.4
42971,28-09-1976,33.8,25.5,7,0,9.9
42971,29-09-1976,33.2,25,8,0,10
42971,30-09-1976,33.5,25.4,8,0,9.7
42971,01-10-1976,33.5,25.1,7,0,10.1
42971,02-10-1976,33.6,25.4,7,0,6.8
42971,03-10-1976,34,24.1,6,1.6,9.2
42971,04-10-1976,35,24.7,7,0,9.2
42971,05-10-1976,34.4,24.9,6,0,1
42971,06-10-1976,35.8,25.2,7,0,1
42971,07-10-1976,35.2,24.1,7,0,10.1
42971,08-10-1976,35.1,24.8,9,0,10.1
42971,09-10-1976,35.5,24.6,8,0,10.2
42971,10-10-1976,36.6,23.8,5,0,10.1
42971,11-10-1976,36.6,24,7,0,10.1
42971,12-10-1976,35.3,25,9,0,9.6
42971,13-10-1976,35,23.9,7,0,8.3
42971,14-10-1976,35.4,23.8,5,0,10.3
42971,15-10-1976,35,24.6,8,0,8.6
42971,16-10-1976,34.4,23.5,10,0,4
42971,17-10-1976,31.2,22.1,14,2.4,0.4
42971,18-10-1976,28.6,23,18,17.6,0
42971,19-10-1976,25.4,22.5,23,33.1,0
42971,20-10-1976,25.6,23.3,19,9.6,0
42971,21-10-1976,30.1,22.8,11,0,
42971,22-10-1976,33,22,8,0,10.7
42971,23-10-1976,34,21.4,9,0,10.5
42971,24-10-1976,34.8,21.6,8,0,9.7
42971,25-10-1976,35.1,21.8,5,0,10.5
42971,26-10-1976,34.7,21.3,5,0,
42971,27-10-1976,33.2,21.6,4,0,10.6
42971,28-10-1976,33.7,19.7,8,0,10.5
42971,29-10-1976,33.6,20.7,6,0,10
42971,30-10-1976,32.7,21.4,4,0,
42971,31-10-1976,32.1,22.2,8,0,10.4
42971,01-11-1976,31.8,20.7,8,0,9.2
42971,02-11-1976,32,21,8,0,9.4
42971,03-11-1976,31.7,21.3,11,0,4.2
42971,05-11-1976,28,22.8,11,0.9,4.5
42971,06-11-1976,31.5,23.2,8,0,8.9
42971,07-11-1976,33.7,23.4,5,0,10.5
42971,08-11-1976,33.6,23.4,6,0,10.4
42971,09-11-1976,34,23.7,7,0,
42971,10-11-1976,33.1,24.2,6,0,5.5
42971,11-11-1976,34,22,6,36.8,9.8
42971,12-11-1976,32.2,23,6,0,10
42971,13-11-1976,32.4,22.1,4,0,10
42971,14-11-1976,32.4,21.4,5,0,10.4
42971,15-11-1976,32.8,23.4,7,0,10.9
42971,16-11-1976,32,21,9,0,11.4
42971,17-11-1976,32.5,22,4,0,5.4
42971,18-11-1976,31.8,25,5,0.2,2.8
42971,19-11-1976,31.6,23,5,0,6.2
42971,20-11-1976,27,23.6,6,0,10.1
42971,21-11-1976,32.6,21.7,4,0,9.1
42971,22-11-1976,32,22,5,0,9.2
42971,23-11-1976,32.6,23.6,4,0,
42971,24-11-1976,32,22.8,5,0,2.6
42971,25-11-1976,30.8,24.4,5,0,4.7
42971,27-11-1976,,21.4,15,12.7,0.8
42971,29-11-1976,31,20.6,12,0,8.8
42971,30-11-1976,28.9,20.2,10,0,9.4
42971,01-12-1976,29.8,18.4,4,0,
42971,02-12-1976,29.8,17.9,2,0,10.2
42971,03-12-1976,29.6,18.3,8,0,10
42971,04-12-1976,30.4,18.6,6,0,9.9
42971,05-12-1976,31,18.6,8,0,9.8
42971,06-12-1976,30,18.2,7,0,9.2
42971,07-12-1976,30.5,18.4,4,0,8.9
42971,08-12-1976,31,18.5,4,0,9.5
42971,09-12-1976,30.1,18.3,5,0,9.5
42971,10-12-1976,30,18.8,4,0,9.5
42971,11-12-1976,29.8,19.1,4,0,7.5
42971,12-12-1976,29.8,20.3,6,0,9.5
42971,13-12-1976,29.7,17.6,5,0,9.6
42971,14-12-1976,27.9,14.4,8,0,10
42971,15-12-1976,28.5,14.4,8,0,10
42971,16-12-1976,27.6,13.9,9,0,5.6
42971,17-12-1976,25.3,12.7,9,0,7.4
42971,18-12-1976,26.1,13.2,8,0,6.6
42971,19-12-1976,26.5,13,9,0,10.1
42971,20-12-1976,26.5,12.2,5,0,10.1
42971,21-12-1976,26.8,11.5,10,0,8.9
42971,22-12-1976,27.3,13.3,7,0,6.6
42971,23-12-1976,27.8,15.2,9,0,5.2
42971,24-12-1976,29.6,15.4,7,0,10.3
42971,25-12-1976,30.6,,4,0,10.3
42971,26-12-1976,30.5,14.5,6,0,10.3
42971,27-12-1976,31.5,16.1,5,0,10.2
42971,28-12-1976,32.2,15.9,7,0,10
42971,29-12-1976,30.8,18.3,6,0,9.2
42971,30-12-1976,29.8,18.4,7,0,9.2
42971,31-12-1976,29.5,18.9,9,0,6.9
42971,01-01-1977,28.1,15.8,12,0,9.5
42971,02-01-1977,26,13.8,11,0,10
42971,03-01-1977,26.4,11.6,10,0,10.4
42971,04-01-1977,27.6,11.6,7,0,10.1
42971,05-01-1977,28.3,12.6,5,0,
42971,06-01-1977,28.8,13.5,6,0,10.3
42971,07-01-1977,30.5,13.8,7,0,10.5
42971,08-01-1977,31.2,14.7,8,0,10.3
42971,09-01-1977,31.2,15.5,6,0,10.5
42971,10-01-1977,31.7,15.2,6,0,10.4
42971,11-01-1977,32.2,16.3,10,0,
42971,12-01-1977,31.8,15.5,6,0,10.3
42971,13-01-1977,32.6,16.5,7,0,9.6
42971,14-01-1977,31.4,17.7,8,0,4.8
42971,15-01-1977,29.1,18.4,8,0,9.7
42971,16-01-1977,29.8,18.5,3,0,9.6
42971,17-01-1977,30.8,19.4,16,0,5.7
42971,18-01-1977,28.8,20,10,0,6.5
42971,19-01-1977,28,17.9,11,0,
42971,20-01-1977,29.2,18.2,8,0,4.5
42971,21-01-1977,25.5,18,16,0.1,9.9
42971,22-01-1977,27.8,15,10,0,
42971,23-01-1977,26,12.7,6,0,
42971,24-01-1977,26.7,12.7,29,0,10.3
42971,25-01-1977,29,13.4,6,0,
42971,26-01-1977,29.6,15.2,4,0,10.5
42971,27-01-1977,30.7,15.2,7,0,10.4
42971,28-01-1977,30.5,18.5,9,0,8.2
42971,29-01-1977,28.8,15,11,0,
42971,30-01-1977,26.5,13.4,12,0,
42971,31-01-1977,26.6,12.8,6,0,
42971,01-02-1977,29.5,14.5,6,0,10.4
42971,02-02-1977,30.5,15.3,6,0,10.3
42971,03-02-1977,31.5,15.6,6,0,10.2
42971,04-02-1977,31.9,17,8,0,
42971,06-02-1977,32.4,19.4,11,0,9.7
42971,07-02-1977,28.2,18,14,0,6.5
42971,08-02-1977,27.1,16.5,12,0,9.6
42971,09-02-1977,27.4,13.6,10,0,10.6
42971,10-02-1977,29.6,15,8,0,10.4
42971,11-02-1977,30.6,15.4,12,0,10.3
42971,12-02-1977,31.4,15.7,8,0,10.5
42971,13-02-1977,32.2,16.3,8,0,10.4
42971,14-02-1977,31.3,16.7,6,0,9.8
42971,15-02-1977,31.4,16.8,12,0,10
42971,16-02-1977,32.6,17.4,8,0,10.3
42971,17-02-1977,32.9,17.9,7,0,10.7
42971,18-02-1977,32.9,19.1,4,0,10.4
42971,19-02-1977,33.4,19.5,16,0,10.3
42971,20-02-1977,34.2,21.4,18,0,11
42971,21-02-1977,33.5,22,16,0,8.9
42971,22-02-1977,32.4,21.4,16,0,7.4
42971,23-02-1977,32.7,20.8,16,0,10.5
42971,24-02-1977,32.2,23.5,9,2.6,8.2
42971,25-02-1977,32.5,23.8,11,0,10.8
42971,26-02-1977,36.7,22.4,10,0,9.7
42971,27-02-1977,34.4,22.1,8,0,8.3
42971,28-02-1977,34.8,21.5,8,0.2,10.6
42971,01-03-1977,34.4,21.2,9,0,9.6
42971,02-03-1977,36.3,21.5,8,0,9.4
42971,03-03-1977,37.6,24.8,9,0,8.4
42971,04-03-1977,36,22.4,6,0,5.4
42971,05-03-1977,34.7,21.6,8,0,8.8
42971,06-03-1977,34.5,20.8,9,0,9.6
42971,07-03-1977,33,21.1,6,0,9.1
42971,08-03-1977,35,22,9,0,9.5
42971,09-03-1977,34.5,22,10,0,9.3
42971,10-03-1977,34.4,22.4,14,0,9
42971,11-03-1977,33.9,22.9,16,0,8.9
42971,12-03-1977,34.5,23,19,0,9.4
42971,13-03-1977,33.8,23.2,19,0,9.3
42971,14-03-1977,34,23.3,17,0,9.5
42971,15-03-1977,34.5,23.3,19,0,9.4
42971,16-03-1977,35.7,23.4,18,0,8.4
42971,17-03-1977,36.9,24.5,17,0,8.9
42971,18-03-1977,37,24.7,16,0,6.8
42971,19-03-1977,34.5,24.5,16,0,7.1
42971,20-03-1977,37.1,23.5,11,0,5.7
42971,21-03-1977,38.3,25.5,15,0,8.3
42971,22-03-1977,35.6,24.4,13,0,8.2
42971,23-03-1977,36.4,25.7,13,0,5.1
42971,24-03-1977,34.3,24.6,9,0,8.9
42971,25-03-1977,36.1,23.5,13,0,7.8
42971,26-03-1977,35.4,23.9,17,0,7.6
42971,27-03-1977,35.4,25,19,0,6.2
42971,28-03-1977,36.2,25.4,16,0,3.1
42971,29-03-1977,38.7,24.8,13,0,7.3
42971,30-03-1977,39.3,25.6,12,0,8.4
42971,31-03-1977,33.2,24.2,12,0,9.4
42971,01-04-1977,37,25.4,,0,7.2
42971,02-04-1977,36.3,24.5,19,0,9.4
42971,03-04-1977,34.9,26,31,0,9.1
42971,04-04-1977,35.3,26.1,32,0,9.4
42971,05-04-1977,35.7,26.3,32,0,6.4
42971,06-04-1977,34.6,22.4,13,0,6.5
42971,07-04-1977,37.1,22.1,16,2.2,5.9
42971,08-04-1977,34.3,24.6,17,0,6.7
42971,09-04-1977,36.4,22.9,17,5.2,3.9
42971,10-04-1977,31.7,24.5,15,6.6,6.3
42971,11-04-1977,33,25,20,0,6.5
42971,12-04-1977,34.5,26.4,21,0,7.3
42971,13-04-1977,35.2,24,,0,11.7
42971,14-04-1977,36.5,26.6,,0,9.1
42971,15-04-1977,37.9,26.9,24,0.3,1.9
42971,16-04-1977,35.6,23.5,15,10.6,7.7
42971,17-04-1977,33.5,21,16,7.5,6.4
42971,18-04-1977,32.9,23.9,9,0,11.6
42971,19-04-1977,34.8,22,11,0,10
42971,20-04-1977,35,24.5,12,0,11.7
42971,21-04-1977,36.7,25.6,17,0,5.2
42971,22-04-1977,36,24.5,10,0,10.3
42971,23-04-1977,37.1,26.4,17,0,9.8
42971,24-04-1977,39.3,26.6,16,0,6
42971,25-04-1977,35.3,25.2,16,0,8.4
42971,26-04-1977,37.9,26.2,11,0,7
42971,27-04-1977,36.8,26.9,25,0,2.6
42971,28-04-1977,35,24.4,26,0,6.8
42971,29-04-1977,35,23.4,16,0,6.7
42971,30-04-1977,37.6,25.6,17,0,9.4
42971,01-05-1977,37.4,26.7,23,0,9.1
42971,02-05-1977,36.5,26.8,21,0,8.2
42971,03-05-1977,38.7,23.4,14,23.7,2.3
42971,05-05-1977,32.8,20.6,12,23,8.1
42971,06-05-1977,31.9,25.5,9,0,8.9
42971,07-05-1977,33.9,23.6,13,0,8.9
42971,08-05-1977,33.2,19.9,,51.6,8.8
42971,09-05-1977,31.6,24,6,0,11.6
42971,10-05-1977,33.8,25.3,8,0,9.9
42971,11-05-1977,33.6,25,12,0,8.4
42971,12-05-1977,33.9,24.2,18,3.2,6.5
42971,13-05-1977,34.6,24.6,14,0,10.3
42971,14-05-1977,36.9,26.9,12,0,
42971,15-05-1977,36.6,28,24,0,8.6
42971,16-05-1977,37,25,12,1.7,7.4
42971,17-05-1977,36.3,26.7,12,0,10.5
42971,18-05-1977,36.9,25,13,0,11.7
42971,19-05-1977,41,28,25,0,11.5
42971,20-05-1977,38.4,28.4,23,0,9.1
42971,21-05-1977,38.5,27.6,15,0,8.4
42971,22-05-1977,37.4,25.3,18,0,7.6
42971,23-05-1977,35.7,23.4,17,8.7,
42971,24-05-1977,36.6,26,9,0,11.4
42971,25-05-1977,36.3,27,14,0,10.3
42971,26-05-1977,35.8,26.4,14,0.6,8
42971,27-05-1977,36.5,27.2,13,0,
42971,28-05-1977,36.6,27,14,0,10
42971,29-05-1977,36.9,28.3,19,0,8
42971,30-05-1977,37.9,27.6,20,14,
42971,31-05-1977,38.5,28.6,23,0,10.3
42971,01-06-1977,40.2,28,24,0,
42971,02-06-1977,40.2,28.6,22,0.2,
42971,03-06-1977,41.2,28.6,22,0,
42971,04-06-1977,37.4,28.5,26,0,
42971,05-06-1977,34,28.8,20,0,
42971,06-06-1977,35.5,26.4,29,1.8,
42971,07-06-1977,33.6,25.5,19,0,
42971,08-06-1977,37.4,27.4,22,0,
42971,09-06-1977,37.4,24.4,13,7,
42971,10-06-1977,37.2,27.2,15,0,
42971,11-06-1977,36.5,27.5,14,0,
42971,12-06-1977,,27.2,12,0,
42971,15-06-1977,34.5,25.8,9,33.8,
42971,16-06-1977,31.3,25,12,23.6,
42971,17-06-1977,30.9,25.8,14,4.8,
42971,18-06-1977,33.3,25.9,6,5.1,0.5
42971,19-06-1977,31.8,27,7,0,4.5
42971,20-06-1977,34.1,27.3,8,0,3.9
42971,21-06-1977,33.3,26.4,12,0.6,4.6
42971,24-06-1977,32.2,25.2,7,3.8,0.5
42971,26-06-1977,32.2,24,23,8,2.7
42971,27-06-1977,31,25.7,23,0.5,
42971,29-06-1977,33,26.3,15,0,3.7
42971,30-06-1977,32.3,25.5,7,30,1.6
42971,01-07-1977,31.7,25.1,7,8,4.7
42971,02-07-1977,32.8,24.6,10,6.1,1.6
42971,03-07-1977,32.3,25,13,33.8,0
42971,04-07-1977,27.2,24,12,31.8,
42971,05-07-1977,27.7,24.1,13,42.2,1
42971,06-07-1977,29.5,25,17,1.2,1.6
42971,07-07-1977,31.3,26.2,9,0.1,4.1
42971,08-07-1977,32.9,26.6,8,1.4,4
42971,09-07-1977,33.8,26.4,9,4.2,0
42971,10-07-1977,32.4,24.6,10,2.1,0.1
42971,11-07-1977,29.5,25.4,10,12.9,5.7
42971,12-07-1977,33.5,23.8,8,14,9.5
42971,13-07-1977,34.7,26.5,7,0,6.5
42971,14-07-1977,34.3,23,10,48.4,0.4
42971,15-07-1977,28.6,25.6,8,7.3,4.4
42971,16-07-1977,33.4,23.4,11,54.2,2.8
42971,17-07-1977,30.2,25.5,11,0,3.4
42971,18-07-1977,31.1,26.4,7,14.4,9.4
42971,19-07-1977,32.9,26,9,0,9.3
42971,20-07-1977,33.6,26.4,12,3.2,9.7
42971,21-07-1977,33.3,26.5,10,1,7.1
42971,22-07-1977,33.9,26.7,7,19.6,9.9
42971,23-07-1977,34.6,27.2,9,0,3.8
42971,24-07-1977,33.9,25.8,9,0.8,2.8
42971,25-07-1977,32,24.9,10,101.4,1.9
42971,26-07-1977,29.8,26.1,16,0.7,3.8
42971,27-07-1977,31.4,26.4,22,0.4,0
42971,28-07-1977,31.3,27.2,9,0,0.3
42971,29-07-1977,31.9,25,10,12.4,0
42971,30-07-1977,28,22.6,11,31.8,0
42971,31-07-1977,28.4,25.6,11,0.5,2.4
42971,01-08-1977,32.2,26.4,10,0.6,1.4
42971,02-08-1977,32,25.2,9,1.2,4
42971,03-08-1977,32.6,23.6,9,35.1,0
42971,04-08-1977,27.5,23.6,11,33.6,0
42971,05-08-1977,29.2,25.1,14,1.3,3.5
42971,06-08-1977,31.6,25.7,16,0.9,0.5
42971,07-08-1977,30.3,25,5,30.2,10.8
42971,08-08-1977,32.6,25,9,0,0.2
42971,09-08-1977,28.9,25.3,7,18.1,1.5
42971,10-08-1977,29.8,25.4,9,20.6,8.9
42971,11-08-1977,31.6,25.1,14,0,10.6
42971,12-08-1977,31.4,26.6,14,0,9.5
42971,13-08-1977,32.2,26.7,14,0,6.3
42971,14-08-1977,32.6,26.1,8,5.6,7.9
42971,15-08-1977,32.6,25.5,8,0,
42971,16-08-1977,33.2,26.4,8,12.9,4.2
42971,17-08-1977,33.1,26,8,30.2,4.5
42971,18-08-1977,33.6,25.4,11,10,4.7
42971,19-08-1977,33.6,26.2,,0,0
42971,20-08-1977,30.3,24.2,11,22.1,0.2
42971,21-08-1977,28.1,24.2,14,41.1,5.3
42971,22-08-1977,30.3,25.7,21,19,
42971,23-08-1977,31.5,25.6,13,5.1,10
42971,24-08-1977,32,25.1,10,4.8,6.7
42971,25-08-1977,31.4,25.8,10,1.3,5.4
42971,26-08-1977,31.9,26.2,11,2.7,3.7
42971,27-08-1977,30.2,26,10,16.5,3.7
42971,28-08-1977,31.2,26,9,16.6,0
42971,29-08-1977,30.7,25.4,6,1,0
42971,30-08-1977,30.1,25.4,5,20.7,0
42971,31-08-1977,27.2,23.5,9,32.2,0
42971,01-09-1977,26.6,23.6,5,14.9,3.2
42971,02-09-1977,30.3,25.8,5,1.6,0
42971,03-09-1977,28.6,25.2,6,2.4,1.7
42971,04-09-1977,30,25.6,5,3.6,4.4
42971,05-09-1977,31.2,25.7,5,0.6,9.4
42971,06-09-1977,33.6,24.8,10,7.4,8.1
42971,07-09-1977,34.6,25.6,11,0.9,2.7
42971,08-09-1977,31.6,26.5,15,0,0
42971,09-09-1977,30.7,22.6,11,58.5,0
42971,10-09-1977,27.3,24,16,100.7,0.9
42971,11-09-1977,30.6,25.3,11,1,4.1
42971,12-09-1977,30,24.1,19,24.2,3.8
42971,13-09-1977,30.1,24.9,16,0,7.8
42971,14-09-1977,31.8,26.6,15,0,10.2
42971,15-09-1977,32.2,25,8,0,8.4
42971,16-09-1977,33.5,25.1,8,0,4.7
42971,17-09-1977,33.1,25.8,8,0,1.9
42971,18-09-1977,32.9,23.5,9,17.7,9.6
42971,19-09-1977,34.1,25,6,0,9.5
42971,20-09-1977,34,25.4,7,0,9.8
42971,21-09-1977,34,25.3,9,0,9.7
42971,22-09-1977,34.8,25.4,7,0,9.7
42971,23-09-1977,34.6,25,9,0,8.8
42971,24-09-1977,34.4,25,7,0,9.8
42971,25-09-1977,34,25.9,8,0,4.8
42971,26-09-1977,33.6,24.8,9,11.8,0.3
42971,27-09-1977,29.2,24.3,7,20.1,2.7
42971,28-09-1977,30.7,23.1,7,33,10.2
42971,29-09-1977,32.7,24.4,6,0,9.4
42971,30-09-1977,33.7,24.8,6,0,6
42971,01-10-1977,32.2,23.6,11,28.6,0.9
42971,02-10-1977,28.5,23.8,10,58.7,1.6
42971,03-10-1977,30.1,24.4,8,0.3,7
42971,04-10-1977,31.9,25.1,11,8.2,4.7
42971,05-10-1977,30.6,23.7,15,3.5,8.7
42971,06-10-1977,32,24.2,7,0,9.6
42971,07-10-1977,33.8,25.4,4,0,5.4
42971,08-10-1977,32.5,23.6,8,1,9.9
42971,09-10-1977,34.2,23.8,7,0,9.9
42971,10-10-1977,33.7,23.6,5,0,8.3
42971,11-10-1977,33.7,24,5,0.3,9.6
42971,12-10-1977,33.8,24.8,5,0,9.6
42971,13-10-1977,33.2,24,5,0,7.3
42971,14-10-1977,33.8,24.5,4,0,6.5
42971,15-10-1977,33.7,24.2,5,1,8.5
42971,16-10-1977,33.2,23.8,5,0,9.6
42971,17-10-1977,34.3,23.5,5,0,8.4
42971,18-10-1977,33.6,23,5,0,9.7
42971,19-10-1977,34.2,24.5,4,0,4
42971,20-10-1977,33.1,22.9,6,0,8
42971,21-10-1977,32.6,21,8,0,9.5
42971,22-10-1977,32.7,21.8,7,0,9.8
42971,23-10-1977,32,21.4,10,0,10.1
42971,24-10-1977,32,22.4,11,0,9.4
42971,25-10-1977,32,21,9,0,9.2
42971,26-10-1977,32.2,21,7,0,9.6
42971,27-10-1977,31.1,21.2,6,0,10.4
42971,28-10-1977,34.5,22.4,5,0,8.1
42971,29-10-1977,33,22.5,7,0,10.4
42971,30-10-1977,32.1,24.2,15,0,7
42971,31-10-1977,32.3,24.4,7,0,7.5
42971,01-11-1977,32.1,24,11,1.1,3.5
42971,02-11-1977,32.5,23.4,6,0,5.4
42971,03-11-1977,33,23.1,4,0,8.3
42971,04-11-1977,33.4,23.5,6,2.8,10.2
42971,05-11-1977,33.3,23.8,7,0,7.6
42971,06-11-1977,33.6,22.2,8,34.6,10.4
42971,07-11-1977,33.7,22.6,7,0,10.3
42971,08-11-1977,34.4,22.1,6,0,10.1
42971,09-11-1977,33.4,22.2,5,0,8.7
42971,10-11-1977,32.7,22.3,7,0,9.9
42971,11-11-1977,32.2,21.3,9,0,8.2
42971,12-11-1977,30.9,20.7,10,0,6.7
42971,13-11-1977,30.8,21.4,8,0,5.9
42971,14-11-1977,31,20.6,7,0,7.8
42971,16-11-1977,31.1,21.3,7,0,9.1
42971,17-11-1977,30.6,21.1,10,0,7.9
42971,18-11-1977,30.7,21.2,10,0,4.3
42971,19-11-1977,29.6,21.7,12,0.4,0
42971,20-11-1977,24.9,21.9,14,10,0
42971,21-11-1977,26.5,20.3,17,22.8,0.8
42971,22-11-1977,26.7,20.3,19,45.9,0.3
42971,23-11-1977,25.1,20.5,14,0,6.7
42971,24-11-1977,29.1,22.3,5,0,2.6
42971,25-11-1977,30,21.8,6,0,8.6
42971,26-11-1977,31.6,22.5,7,5.6,8.5
42971,27-11-1977,30.7,22.3,10,0,5.1
42971,28-11-1977,30.8,21.4,6,0,7.9
42971,29-11-1977,30.8,21.4,5,0,9
42971,30-11-1977,31.9,22,4,0,5.7
42971,01-12-1977,31.5,22.1,5,0,8.6
42971,02-12-1977,32.1,21.7,5,0,8.8
42971,03-12-1977,30.9,20.7,11,0.1,10.1
42971,04-12-1977,29.3,18.4,10,0,9.9
42971,05-12-1977,29.8,17.8,7,0,9.9
42971,06-12-1977,28.6,15,7,0,10.1
42971,07-12-1977,28,15.4,6,0,9.8
42971,08-12-1977,27.6,14.1,4,0,9.8
42971,09-12-1977,26.6,13,7,0,10.4
42971,10-12-1977,27,13.5,7,0,10.3
42971,11-12-1977,27,13.6,6,0,10.2
42971,12-12-1977,27.7,14,8,0,11.1
42971,13-12-1977,28.8,14.4,6,0,10.2
42971,14-12-1977,29.2,14.5,9,0,10
42971,15-12-1977,28.2,12.9,6,0,10.1
42971,16-12-1977,27.9,13.4,7,0,10.3
42971,17-12-1977,28.3,13.4,9,0,10
42971,18-12-1977,28.2,13.6,6,0,10
42971,19-12-1977,27.4,13.9,7,0,9.8
42971,20-12-1977,27.2,14,7,0,9.8
42971,21-12-1977,27.6,14.6,7,0,9.9
42971,22-12-1977,28.1,14.6,6,0,9.6
42971,23-12-1977,28,15.4,5,0,9.7
42971,24-12-1977,28.1,16,7,0,7.8
42971,25-12-1977,28.2,16.4,6,0,7.3
42971,26-12-1977,27.6,15.6,5,0,9.4
42971,27-12-1977,28.1,16.2,4,0,9.3
42971,28-12-1977,28.4,17.6,9,0,8.5
42971,29-12-1977,28.6,17.6,9,0,6.9
42971,30-12-1977,29.1,17.1,14,0.1,8.3
42971,31-12-1977,26,16.3,13,0,9.9
42971,01-01-1978,25.9,14.8,11,0,9.9
42971,02-01-1978,26.6,14.4,7,0,9.9
42971,03-01-1978,27.2,14.4,9,0,9.4
42971,04-01-1978,26.4,15.6,13,0,6.1
42971,05-01-1978,25,14.2,16,0,9.5
42971,06-01-1978,25.2,14,9,0,9.8
42971,07-01-1978,26.2,13.4,10,0,9.8
42971,08-01-1978,26.2,12,8,0,10
42971,09-01-1978,25.8,13.5,8,0,2.1
42971,10-01-1978,23.4,15.6,10,0.3,6.4
42971,11-01-1978,25.4,15.4,9,0,10.1
42971,12-01-1978,25.5,11.3,9,0,10.3
42971,13-01-1978,25.6,11,6,0,10.4
42971,14-01-1978,27.7,12.2,6,0,10.3
42971,15-01-1978,28.4,13.5,14,0,10.1
42971,16-01-1978,30.4,15,6,0,10.2
42971,17-01-1978,31,15.4,6,0,9.9
42971,18-01-1978,31.7,16.6,8,0,9.3
42971,19-01-1978,,,,,
42971,20-01-1978,30.3,18,12,0,4.7
42971,21-01-1978,26.6,17.8,14,0,8.2
42971,22-01-1978,29.8,17.8,10,0,7.7
42971,23-01-1978,26.3,17.1,12,0,9.7
42971,24-01-1978,27.7,17.1,12,0,9.9
42971,25-01-1978,27.2,14.6,10,0,9.8
42971,26-01-1978,27.3,14.6,2,0,10.2
42971,27-01-1978,29.2,15.6,7,0,9.9
42971,28-01-1978,31.3,17.2,7,0,9.9
42971,29-01-1978,29.2,14.5,6,0,10.2
42971,30-01-1978,29.8,16.9,6,0,10
42971,31-01-1978,31,17.1,7,0,9.9
42971,01-02-1978,31.5,17.9,6,0,9.8
42971,02-02-1978,31.9,19.3,6,0,9.7
42971,03-02-1978,31.1,19.7,8,0,9.4
42971,04-02-1978,30.9,18.4,13,0,8.9
42971,05-02-1978,30.9,17.2,7,0,9.1
42971,06-02-1978,30.2,19.8,7,0,5.4
